,Well,pf_pres,bhp,Fluid_newest_interpolated,Fluid_lowest_interpolated,Fluid_median_interpolated,well,WtOilVol,WtWaterCut,Oil_newest_ipr,Oil_lowest_ipr,Oil_median_ipr
171,MPB-39,2600,370.0125058631819,373.57196085734336,123.52757185947681,239.93687751394228,MPB-39,224.26,1.3599999999999999,368.4913821896835,121.84759688218791,236.67373597975268
172,MPB-39,2650,366.85765675114806,375.8774288063115,124.28991188382525,241.41762778121176,MPB-39,224.26,1.3599999999999999,370.7654957745457,122.59956908220524,238.1343480433873
173,MPB-39,2700,363.7028076391142,378.1826966323814,125.05218573432157,242.89824951403978,MPB-39,224.26,1.3599999999999999,373.039411958181,123.3514760083348,239.59483332064883
174,MPB-39,2750,360.54795852708037,380.4879644584513,125.81445958481788,244.3788712468678,MPB-39,224.26,1.3599999999999999,375.3133281418164,124.10338293446435,241.05531859791037
175,MPB-39,2800,357.3931094150465,382.7515159718019,126.56293926616586,245.83269952926582,MPB-39,224.26,1.3599999999999999,377.5460953545854,124.841683292146,242.4893748156678
176,MPB-39,2850,354.2382603030127,385.0062988742239,127.30851946540575,247.28089592986655,MPB-39,224.26,1.3599999999999999,379.7702132095344,125.57712360067625,243.91787574522039
177,MPB-39,2900,351.0834111909789,387.2610817766459,128.05409966464563,248.72909233046724,MPB-39,224.26,1.3599999999999999,381.9943310644835,126.31256390920646,245.34637667477287
178,MPB-39,2950,347.92856207894505,389.48271685437896,128.78871900299316,250.15599862799388,MPB-39,224.26,1.3599999999999999,384.1857519051594,127.03719242455244,246.75387704665317
179,MPB-39,3000,344.77371296691126,391.6870148331531,129.5176055509766,251.5717696963673,MPB-39,224.26,1.3599999999999999,386.3600714314223,127.75616611548334,248.15039362849672
180,MPB-39,3050,341.6188638548774,393.89131281192726,130.2464920989601,252.9875407647408,MPB-39,224.26,1.3599999999999999,388.53439095768505,128.47513980641423,249.54691021034031
181,MPB-39,3100,338.4640147428436,396.07103145404284,130.96725109430716,254.38752507739605,MPB-39,224.26,1.3599999999999999,390.6844654262679,129.18609647942458,250.92785473634348
182,MPB-39,3150,335.30916563080973,398.2248445091692,131.67944399103422,255.77087081354225,MPB-39,224.26,1.3599999999999999,392.80898662384453,129.88860355275617,252.29238697047808
183,MPB-39,3200,332.1543165187759,400.3786575642955,132.39163688776128,257.15421654968844,MPB-39,224.26,1.3599999999999999,394.9335078214211,130.59111062608773,253.65691920461268
184,MPB-39,3250,328.99946740674204,402.5164597707936,133.0985355401079,258.52727887747227,MPB-39,224.26,1.3599999999999999,397.04223591791083,131.28839545676243,255.01130788473864
185,MPB-39,3300,325.8446182947082,404.61978790227204,133.7940347855785,259.8781992813912,MPB-39,224.26,1.3599999999999999,399.1169587868011,131.97443591249464,256.34385577116427
