,Well,pf_pres,bhp,Fluid_newest_interpolated,Fluid_lowest_interpolated,Fluid_median_interpolated,well,WtOilVol,WtWaterCut,Oil_newest_ipr,Oil_lowest_ipr,Oil_median_ipr
60,MPB-30,3250,925.0622735852711,489.2754876710482,528.4490505278684,1032.4754969292753,MPB-30,173.35151515151517,71.39696969696969,139.94761600384925,151.15244205856214,295.31927925804337
61,MPB-30,3300,918.52020554451,492.5791449277265,532.017213218526,1039.4469174351523,MPB-30,173.35151515151517,71.39696969696969,140.8925620900852,152.17304471423233,297.31331677789103
62,MPB-32,1800,636.3213436362355,264.5992225983705,251.85375383898548,281.86044625026227,MPB-32,374.70500000000004,9.14,240.41485365287943,228.8343207381022,256.0984014629883
63,MPB-32,1850,623.2977434339499,273.5847708986902,260.4064776433636,291.4321699645669,MPB-32,374.70500000000004,9.14,248.5791228385499,236.60532558676016,264.7952696298055
64,MPB-32,1900,610.2741432316642,282.42244640195617,268.8184515291935,300.8463743477241,MPB-32,374.70500000000004,9.14,256.60903480081737,244.24844505942522,273.34901573234214
65,MPB-32,1950,597.2505430293786,291.0869132313564,277.0655600224414,310.07607072805797,MPB-32,374.70500000000004,9.14,264.4815693620104,251.74176783639024,281.7351178635135
66,MPB-32,2000,584.2269428270929,299.6009810706326,285.1695140881579,319.14555678707774,MPB-32,374.70500000000004,9.14,272.2174514007768,259.10502050050025,289.97565289673884
67,MPB-32,2050,571.2033426248072,307.96717611285493,293.132718235326,328.05752351494993,MPB-32,374.70500000000004,9.14,279.81897621614,266.34038778861725,298.0730658656835
68,MPB-32,2100,558.1797424225215,316.16872492885494,300.9392069933773,336.79410326193556,MPB-32,374.70500000000004,9.14,287.2709034703576,273.4333634741826,306.01112222379464
69,MPB-32,2150,545.1561422202358,324.21131230708755,308.5943913204321,345.36135166567044,MPB-32,374.70500000000004,9.14,294.57839836221973,280.38886395374465,313.79532412342814
70,MPB-32,2200,532.1325420179502,332.1060268882663,316.1088257289385,353.77108073825764,MPB-32,374.70500000000004,9.14,301.7515360306788,287.2164790573135,321.4364039587809
71,MPB-32,2250,519.1089418156645,339.84465769086586,323.4746947517929,362.01454385189487,MPB-32,374.70500000000004,9.14,308.7828559779207,293.9091076514791,328.9264145438317
72,MPB-32,2300,506.0853416133788,347.41576460805493,330.681109340186,370.0795546003448,MPB-32,374.70500000000004,9.14,315.66196372287874,300.456855946493,336.2542833098733
73,MPB-32,2350,493.06174141109307,354.8389987281901,337.7467740100308,377.9870460176471,MPB-32,374.70500000000004,9.14,322.40671424443354,306.87671886551396,343.43903001163415
74,MPB-32,2400,480.0381412088075,362.1143600512714,344.67168876132706,385.73701810380174,MPB-32,374.70500000000004,9.14,329.01710754258517,313.1686964085418,350.4806546491143
75,MPB-32,2450,467.01454100652177,369.2143379735347,351.42966814741976,393.3001655911008,MPB-32,374.70500000000004,9.14,335.46814748275364,319.3089964787456,357.3525304560742
76,MPB-32,2500,453.99094080423606,376.1660916326264,358.04656307860284,400.7054193531182,MPB-32,374.70500000000004,9.14,341.7845108574043,325.3211072132185,364.0809440242432
77,MPB-32,2550,440.96734060195035,382.9699724946642,364.5227080912375,407.95315378398806,MPB-32,374.70500000000004,9.14,347.96651700865186,331.20533257169836,370.6662355281315
78,MPB-32,2600,427.94374039966476,389.6070324035271,370.84006774213344,415.0231846379387,MPB-32,374.70500000000004,9.14,353.99694964184476,336.94528555050243,377.0900655620311
79,MPB-32,2650,414.92014019737906,396.08730560157517,377.00819293465474,421.9262007446711,MPB-32,374.70500000000004,9.14,359.88492586959114,342.5496441004273,383.36214599660815
80,MPB-32,2700,401.89653999509335,402.41970600256934,383.0355682086277,428.671697520256,MPB-32,374.70500000000004,9.14,365.6385448739345,348.02611727435914,389.49110436690455
81,MPB-32,2750,388.87293979280764,408.5938478980321,388.9123081243269,435.24861174085834,MPB-32,374.70500000000004,9.14,371.248370200152,353.36572316176347,395.4668886277439
82,MPB-32,2800,375.84933959052205,414.6026406350365,394.63166357818653,441.6493901923058,MPB-32,374.70500000000004,9.14,376.7079592809942,358.56232952714026,401.28263592872906
83,MPB-32,2850,362.82573938823634,420.4635605749872,400.2102691134978,447.8926493126058,MPB-32,374.70500000000004,9.14,382.0331911384333,363.6310505165241,406.9552611654336
84,MPB-32,2900,349.80213918595064,426.17478445704944,405.6463892940002,453.97644689985975,MPB-32,374.70500000000004,9.14,387.22240915767514,368.57030931252854,412.4829996532125
85,MPB-32,2950,336.77853898366493,431.71209673301036,410.91697500919815,459.87498769602234,MPB-32,374.70500000000004,9.14,392.2536110916132,373.3591634933574,417.8424138206059
86,MPB-32,3000,323.75493878137934,437.10153621191733,416.04681080584766,465.61600916103725,MPB-32,374.70500000000004,9.14,397.1504558021481,378.0201322981932,423.05870592371843
87,MPB-32,3050,310.73133857909363,442.34310289377055,421.03589668394886,471.1995112949046,MPB-32,374.70500000000004,9.14,401.91294328927995,382.55321572703593,428.13187596255034
88,MPB-32,3100,297.7077383768079,447.41567389549664,425.8641272276896,476.6029932558205,MPB-32,374.70500000000004,9.14,406.5218813014482,386.94014599907877,433.0414796722385
89,MPB-32,3150,284.6841381745222,452.3336329133602,430.5451932856775,481.8417770655506,MPB-32,374.70500000000004,9.14,410.9903388650791,391.1933626193666,437.8014386417593
90,MPB-32,3200,271.6605379722366,457.1037191341698,435.0855094251169,486.923041544133,MPB-32,374.70500000000004,9.14,415.3244392053067,395.3186938636612,442.41827554699927
91,MPB-32,3250,258.6369377699509,461.7133721224955,439.4731202336609,491.83340687170045,MPB-32,374.70500000000004,9.14,419.5127699104994,399.3052770443043,446.879833483627
92,MPB-32,3300,245.6133375676652,466.1598506793154,443.705416552987,496.5699530261456,MPB-32,374.70500000000004,9.14,423.552840327226,403.150741480044,451.1834593195558
93,MPB-35,1800,3280.1331381932723,,,,MPB-35,196.66666666666666,0.0,,,
94,MPB-35,1850,3256.80868580244,,,,MPB-35,196.66666666666666,0.0,,,
95,MPB-35,1900,3233.484233411607,,,,MPB-35,196.66666666666666,0.0,,,
96,MPB-35,1950,3210.159781020774,,,,MPB-35,196.66666666666666,0.0,,,
97,MPB-35,2000,3186.835328629941,,,,MPB-35,196.66666666666666,0.0,,,
98,MPB-35,2050,3163.5108762391083,,,,MPB-35,196.66666666666666,0.0,,,
99,MPB-35,2100,3140.186423848276,,,,MPB-35,196.66666666666666,0.0,,,
100,MPB-35,2150,3116.8619714574425,,,,MPB-35,196.66666666666666,0.0,,,
101,MPB-35,2200,3093.53751906661,,,,MPB-35,196.66666666666666,0.0,,,
102,MPB-35,2250,3070.213066675777,,,,MPB-35,196.66666666666666,0.0,,,
103,MPB-35,2300,3046.888614284944,,,,MPB-35,196.66666666666666,0.0,,,
104,MPB-35,2350,3023.5641618941117,,,,MPB-35,196.66666666666666,0.0,,,
105,MPB-35,2400,3000.2397095032784,,,,MPB-35,196.66666666666666,0.0,,,
106,MPB-35,2450,2976.915257112446,,,,MPB-35,196.66666666666666,0.0,,,
107,MPB-35,2500,2953.590804721613,,,,MPB-35,196.66666666666666,0.0,,,
108,MPB-35,2550,2930.26635233078,,,,MPB-35,196.66666666666666,0.0,,,
109,MPB-35,2600,2906.9418999399472,,,,MPB-35,196.66666666666666,0.0,,,
110,MPB-35,2650,2883.6174475491143,,,,MPB-35,196.66666666666666,0.0,,,
111,MPB-35,2700,2860.292995158282,,,,MPB-35,196.66666666666666,0.0,,,
112,MPB-35,2750,2836.9685427674485,,,,MPB-35,196.66666666666666,0.0,,,
113,MPB-35,2800,2813.644090376616,,,,MPB-35,196.66666666666666,0.0,,,
114,MPB-35,2850,2790.319637985783,,,,MPB-35,196.66666666666666,0.0,,,
115,MPB-35,2900,2766.9951855949503,,,,MPB-35,196.66666666666666,0.0,,,
116,MPB-35,2950,2743.670733204118,,,,MPB-35,196.66666666666666,0.0,,,
117,MPB-35,3000,2720.3462808132845,,,,MPB-35,196.66666666666666,0.0,,,
118,MPB-35,3050,2697.021828422452,,,,MPB-35,196.66666666666666,0.0,,,
119,MPB-35,3100,2673.697376031619,,,,MPB-35,196.66666666666666,0.0,,,
120,MPB-35,3150,2650.372923640786,,,,MPB-35,196.66666666666666,0.0,,,
121,MPB-35,3200,2627.0484712499538,,,,MPB-35,196.66666666666666,0.0,,,
122,MPB-35,3250,2603.7240188591204,,,,MPB-35,196.66666666666666,0.0,,,
123,MPB-35,3300,2580.399566468288,,,,MPB-35,196.66666666666666,0.0,,,
124,MPB-37,1800,496.0832851351933,784.5917088043561,967.0595153617758,531.9426406353758,MPB-37,539.888,2.6639999999999997,763.6901856818081,941.2970498725381,517.7716886888494
125,MPB-37,1850,495.5643011507264,785.8287439439631,968.5842403737402,532.78133384528,MPB-37,539.888,2.6639999999999997,764.8942662052958,942.7811562101837,518.5880391116417
126,MPB-37,1900,495.04531716625957,787.0657790835701,970.1089653857043,533.6200270551841,MPB-37,539.888,2.6639999999999997,766.0983467287838,944.2652625478291,519.404389534434
127,MPB-37,1950,494.52633318179267,788.302814223177,971.6336903976687,534.4587202650882,MPB-37,539.888,2.6639999999999997,767.3024272522716,945.7493688854748,520.2207399572262
128,MPB-37,2000,494.00734919732577,789.5398493627841,973.1584154096331,535.2974134749924,MPB-37,539.888,2.6639999999999997,768.5065077757595,947.2334752231204,521.0370903800185
129,MPB-37,2050,493.4883652128589,790.776884502391,974.6831404215973,536.1361066848964,MPB-37,539.888,2.6639999999999997,769.7105882992473,948.717581560766,521.8534408028107
130,MPB-37,2100,492.969381228392,792.0139196419981,976.2078654335617,536.9747998948006,MPB-37,539.888,2.6639999999999997,770.9146688227353,950.2016878984116,522.6697912256031
131,MPB-37,2150,492.4503972439252,793.250954781605,977.7325904455258,537.8134931047047,MPB-37,539.888,2.6639999999999997,772.118749346223,951.685794236057,523.4861416483953
132,MPB-37,2200,491.9314132594583,794.487989921212,979.2573154574902,538.6521863146088,MPB-37,539.888,2.6639999999999997,773.322829869711,953.1699005737026,524.3024920711875
133,MPB-37,2250,491.4124292749914,795.725025060819,980.7820404694546,539.4908795245129,MPB-37,539.888,2.6639999999999997,774.5269103931988,954.6540069113482,525.1188424939799
134,MPB-37,2300,490.89344529052454,796.9620602004259,982.3067654814188,540.3295727344171,MPB-37,539.888,2.6639999999999997,775.7309909166866,956.1381132489937,525.9351929167722
135,MPB-37,2350,490.37446130605764,798.199095340033,983.8314904933832,541.1682659443212,MPB-37,539.888,2.6639999999999997,776.9350714401745,957.6222195866394,526.7515433395645
136,MPB-37,2400,489.85547732159074,799.4302967784497,985.349025095122,542.0030039831714,MPB-37,539.888,2.6639999999999997,778.1334736722717,959.0993270665879,527.5640439570598
137,MPB-37,2450,489.3364933371239,800.6463829741174,986.8479291924043,542.8274940904522,MPB-37,539.888,2.6639999999999997,779.3171633316869,960.5583003587187,528.3665696478826
138,MPB-37,2500,488.817509352657,801.8624691697853,988.3468332896869,543.6519841977331,MPB-37,539.888,2.6639999999999997,780.5008529911022,962.0172736508496,529.1690953387055
139,MPB-37,2550,488.2985253681901,803.0785553654532,989.8457373869693,544.476474305014,MPB-37,539.888,2.6639999999999997,781.6845426505175,963.4762469429803,529.9716210295284
140,MPB-37,2600,487.77954138372326,804.294641561121,991.3446414842516,545.3009644122948,MPB-37,539.888,2.6639999999999997,782.8682323099328,964.9352202351112,530.7741467203512
141,MPB-37,2650,487.26055739925636,805.5107277567888,992.8435455815342,546.1254545195757,MPB-37,539.888,2.6639999999999997,784.0519219693479,966.394193527242,531.5766724111742
142,MPB-37,2700,486.7415734147895,806.7268139524566,994.3424496788165,546.9499446268564,MPB-37,539.888,2.6639999999999997,785.2356116287632,967.8531668193729,532.379198101997
143,MPB-37,2750,486.2225894303226,807.9429001481245,995.841353776099,547.7744347341373,MPB-37,539.888,2.6639999999999997,786.4193012881785,969.3121401115037,533.1817237928199
144,MPB-37,2800,485.7036054458557,809.1589863437924,997.3402578733815,548.5989248414182,MPB-37,539.888,2.6639999999999997,787.6029909475938,970.7711134036346,533.9842494836429
145,MPB-37,2850,485.1846214613889,810.3750725394601,998.8391619706639,549.4234149486991,MPB-37,539.888,2.6639999999999997,788.7866806070089,972.2300866957653,534.7867751744658
146,MPB-37,2900,484.665637476922,811.591158735128,1000.3380660679463,550.24790505598,MPB-37,539.888,2.6639999999999997,789.9703702664242,973.6890599878961,535.5893008652887
147,MPB-37,2950,484.1466534924551,812.807244930796,1001.8369701652289,551.0723951632609,MPB-37,539.888,2.6639999999999997,791.1540599258395,975.1480332800271,536.3918265561116
148,MPB-37,3000,483.62766950798823,814.0233311264636,1003.3358742625112,551.8968852705417,MPB-37,539.888,2.6639999999999997,792.3377495852546,976.6070065721578,537.1943522469344
149,MPB-37,3050,483.10868552352133,815.2394173221315,1004.8347783597937,552.7213753778226,MPB-37,539.888,2.6639999999999997,793.5214392446699,978.0659798642888,537.9968779377574
150,MPB-37,3100,482.58970153905443,816.4555035177995,1006.3336824570762,553.5458654851035,MPB-37,539.888,2.6639999999999997,794.7051289040853,979.5249531564197,538.7994036285803
151,MPB-37,3150,482.0707175545876,817.6715897134673,1007.8325865543585,554.3703555923843,MPB-37,539.888,2.6639999999999997,795.8888185635005,980.9839264485504,539.6019293194031
152,MPB-37,3200,481.5517335701207,818.887675909135,1009.331490651641,555.1948456996652,MPB-37,539.888,2.6639999999999997,797.0725082229156,982.4428997406814,540.4044550102261
153,MPB-37,3250,481.03274958565385,820.1037621048029,1010.8303947489234,556.019335806946,MPB-37,539.888,2.6639999999999997,798.2561978823309,983.901873032812,541.2069807010489
154,MPB-37,3300,480.51376560118695,821.3198483004708,1012.3292988462059,556.8438259142268,MPB-37,539.888,2.6639999999999997,799.4398875417463,985.3608463249429,542.0095063918718
155,MPB-39,1800,420.3634649730726,334.34515607170226,110.55659851379161,214.74238209861355,MPB-39,224.26,1.3599999999999999,329.79806194912715,109.05302877400405,211.8218857020724
156,MPB-39,1850,417.21754166287485,336.9014284942156,111.40187106754466,216.3842184444818,MPB-39,224.26,1.3599999999999999,332.3195690666943,109.88680562102606,213.44139307363687
157,MPB-39,1900,414.0716183526772,339.4518846317775,112.24522037321545,218.02231912119865,MPB-39,224.26,1.3599999999999999,334.8353390007853,110.71868537613972,215.05721558115033
158,MPB-39,1950,410.92569504247945,342.0023407693394,113.08856967888626,219.66041979791558,MPB-39,224.26,1.3599999999999999,337.3511089348764,111.5505651312534,216.67303808866393
159,MPB-39,2000,407.7797717322818,344.5172680905947,113.92017081052568,221.27570111413547,MPB-39,224.26,1.3599999999999999,339.83183324456263,112.37085648750254,218.26635157898323
160,MPB-39,2050,404.63384842208404,347.0173821380987,114.74687369516181,222.88146819743093,MPB-39,224.26,1.3599999999999999,342.2979457410205,113.1863162129076,219.85028022994587
161,MPB-39,2100,401.4879251118864,349.5174961856026,115.5735765797979,224.48723528072634,MPB-39,224.26,1.3599999999999999,344.7640582374785,114.00177593831266,221.43420888090844
162,MPB-39,2150,398.34200180168864,351.9910784056,116.39150628932374,226.07596156729798,MPB-39,224.26,1.3599999999999999,347.2039997392838,114.80858180378895,223.00132848998274
163,MPB-39,2200,395.196078491491,354.44085036304597,117.20156275292514,227.64939505717186,MPB-39,224.26,1.3599999999999999,349.62045479810854,115.60762149948536,224.55336328439432
164,MPB-39,2250,392.05015518129323,356.89062232049207,118.01161921652658,229.22282854704582,MPB-39,224.26,1.3599999999999999,352.0369098569334,116.40666119518183,226.105398078806
165,MPB-39,2300,388.9042318710956,359.3228594392313,118.8158775039388,230.78499980396907,MPB-39,224.26,1.3599999999999999,354.4360685508577,117.19998156988522,227.64632380663508
166,MPB-39,2350,385.75830856089783,361.72228930661936,119.6092875465055,232.3260997004215,MPB-39,224.26,1.3599999999999999,356.80286617204933,117.98260123587302,229.16646474449578
167,MPB-39,2400,382.6123852507002,364.1217191740073,120.40269758907218,233.8671995968739,MPB-39,224.26,1.3599999999999999,359.16966379324083,118.7652209018608,230.68660568235643
168,MPB-39,2450,379.4664619405024,366.5126111914886,121.19328445437081,235.4028158241489,MPB-39,224.26,1.3599999999999999,361.52803967928435,119.54505578579138,232.20133752894046
169,MPB-39,2500,376.3205386303048,368.86169896881864,121.97004807590278,236.91158212717977,MPB-39,224.26,1.3599999999999999,363.8451798628427,120.3112554220705,233.68958461025014
170,MPB-39,2550,373.174615320107,371.21078674614876,122.7468116974348,238.4203484302107,MPB-39,224.26,1.3599999999999999,366.16232004640113,121.07745505834968,235.17783169155985
171,MPB-39,2600,370.0286920099094,373.55987452347875,123.52357531896676,239.9291147332416,MPB-39,224.26,1.3599999999999999,368.47946022995944,121.84365469462882,236.66607877286953
