,datetime,tag,value
9666,2024-02-10 06:00:00+00:00,MPU_PI_32736,631.1546173151746
9667,2024-02-10 06:00:00+00:00,MPU_PI_33228,283.96971428571425
9668,2024-02-10 06:00:00+00:00,MPU_PI_32740,0.0
9669,2024-02-10 06:00:00+00:00,MPU_PI_32731,664.5903430232557
9670,2024-02-10 06:00:00+00:00,MPU_PI_33227,295.4629714285714
9671,2024-02-10 06:00:00+00:00,MPU_PI_32717,0.0
9672,2024-02-10 06:00:00+00:00,MPU_PI_32206,283.5763521415271
9673,2024-02-10 06:00:00+00:00,MPU_PI_31218,247.58312823660734
9674,2024-02-10 06:00:00+00:00,MPU_PI_31219,246.95227764705885
9675,2024-02-10 06:00:00+00:00,MPU_PI_31216,289.09558544136877
9676,2024-02-10 06:00:00+00:00,MPU_PI_31716,577.9470588235293
9677,2024-02-10 06:00:00+00:00,MPU_PI_3205,275.41224372693733
9678,2024-02-10 06:00:00+00:00,MPU_PI_31719,822.9334
9679,2024-02-10 06:00:00+00:00,MPU_PI_3110,238.92374173228347
9680,2024-02-10 06:00:00+00:00,MPU_PI_3001,229.88285
9681,2024-02-10 06:00:00+00:00,MPU_PI_31208,247.1304
9682,2024-02-10 06:00:00+00:00,MPU_PI_30716,601.8057916666664
9683,2024-02-10 06:00:00+00:00,MPU_PI_30314,786.2777777777778
9684,2024-02-10 06:00:00+00:00,MPU_PI_30214,239.35088571428574
9685,2024-02-10 06:00:00+00:00,MPU_PI_30302,446.8276315789472
9686,2024-02-10 06:00:00+00:00,MPU_PI_30218,230.64201599999993
9687,2024-02-10 06:00:00+00:00,MPU_PI_30202,240.15959999999998
9688,2024-02-10 06:00:00+00:00,MPU_PI_30216,253.71936
9689,2024-02-10 06:00:00+00:00,MPU_PI_30718,934.0
9690,2024-02-10 07:00:00+00:00,MPU_PI_32220,288.1725935849057
9691,2024-02-10 07:00:00+00:00,MPU_PI_32227,292.4967164141414
9692,2024-02-10 07:00:00+00:00,MPU_PI_32215,292.8799711256117
9693,2024-02-10 07:00:00+00:00,MPU_PI_32217,283.39204201954414
9694,2024-02-10 07:00:00+00:00,MPU_PI_33328,420.0702702702703
9695,2024-02-10 07:00:00+00:00,MPU_PI_33329,1056.929411764706
9696,2024-02-10 07:00:00+00:00,MPU_PI_32338,362.5285714285714
9697,2024-02-10 07:00:00+00:00,MPU_PI_32229,295.9833646464647
9698,2024-02-10 07:00:00+00:00,MPU_PI_32231,309.665215
9699,2024-02-10 07:00:00+00:00,MPU_PI_32238,285.2003588138385
9700,2024-02-10 07:00:00+00:00,MPU_PI_32240,341.1000006297228
9701,2024-02-10 07:00:00+00:00,MPU_PI_32233,295.2313444444444
9702,2024-02-10 07:00:00+00:00,MPU_PI_32236,305.24449617647065
9703,2024-02-10 07:00:00+00:00,MPU_PI_32320,350.76785714285717
9704,2024-02-10 07:00:00+00:00,MPU_PI_32306,0.0
9705,2024-02-10 07:00:00+00:00,MPU_PI_32715,565.485614516129
9706,2024-02-10 07:00:00+00:00,MPU_PI_32727,417.9496621212121
9707,2024-02-10 07:00:00+00:00,MPU_PI_33210,290.3168
9708,2024-02-10 07:00:00+00:00,MPU_PI_33228,282.04359999999997
9709,2024-02-10 07:00:00+00:00,MPU_PI_33227,297.88690632911397
9710,2024-02-10 07:00:00+00:00,MPU_PI_33310,2542.4877192982453
9711,2024-02-10 07:00:00+00:00,MPU_PI_33206,298.3497846153846
9712,2024-02-10 07:00:00+00:00,MPU_PI_33306,406.6
9713,2024-02-10 07:00:00+00:00,MPU_PI_32736,630.4255244532799
9714,2024-02-10 07:00:00+00:00,MPU_PI_32731,664.8560360824744
9715,2024-02-10 07:00:00+00:00,MPU_PI_3305,284.3154
9716,2024-02-10 07:00:00+00:00,MPU_PI_32733,736.6989765957447
9717,2024-02-10 07:00:00+00:00,MPU_PI_33229,297.86977195729537
9718,2024-02-10 07:00:00+00:00,MPU_PI_32729,531.3038643939393
9719,2024-02-10 07:00:00+00:00,MPU_PI_32717,0.0
9720,2024-02-10 07:00:00+00:00,MPU_PI_32740,0.0
9721,2024-02-10 07:00:00+00:00,MPU_PI_31218,249.2875000000003
9722,2024-02-10 07:00:00+00:00,MPU_PI_31219,248.36116799999994
9723,2024-02-10 07:00:00+00:00,MPU_PI_31216,290.517640585495
9724,2024-02-10 07:00:00+00:00,MPU_PI_32206,285.12429687499997
9725,2024-02-10 07:00:00+00:00,MPU_PI_31716,582.2199999999999
9726,2024-02-10 07:00:00+00:00,MPU_PI_31719,824.55135
9727,2024-02-10 07:00:00+00:00,MPU_PI_3205,277.3378562730627
9728,2024-02-10 07:00:00+00:00,MPU_PI_30218,230.8911
9729,2024-02-10 07:00:00+00:00,MPU_PI_30214,241.26959999999994
9730,2024-02-10 07:00:00+00:00,MPU_PI_30314,784.9999999999999
9731,2024-02-10 07:00:00+00:00,MPU_PI_30216,254.80085052631574
9732,2024-02-10 07:00:00+00:00,MPU_PI_30302,455.46654929577477
9733,2024-02-10 07:00:00+00:00,MPU_PI_30202,243.02784000000003
9734,2024-02-10 07:00:00+00:00,MPU_PI_31208,248.88863999999998
9735,2024-02-10 07:00:00+00:00,MPU_PI_3110,241.2473999999999
9736,2024-02-10 07:00:00+00:00,MPU_PI_30716,602.0871827956993
9737,2024-02-10 07:00:00+00:00,MPU_PI_3001,231.22827904599652
9738,2024-02-10 07:00:00+00:00,MPU_PI_30718,934.0
9739,2024-02-10 08:00:00+00:00,MPU_PI_32220,283.7278116455696
9740,2024-02-10 08:00:00+00:00,MPU_PI_32215,288.3990385483871
9741,2024-02-10 08:00:00+00:00,MPU_PI_32217,278.8231201877932
9742,2024-02-10 08:00:00+00:00,MPU_PI_32227,287.7991513924049
9743,2024-02-10 08:00:00+00:00,MPU_PI_33328,416.69166666666666
9744,2024-02-10 08:00:00+00:00,MPU_PI_33329,996.1848484848482
9745,2024-02-10 08:00:00+00:00,MPU_PI_32320,345.1
9746,2024-02-10 08:00:00+00:00,MPU_PI_32231,304.43263571428577
9747,2024-02-10 08:00:00+00:00,MPU_PI_32240,337.6671522900764
9748,2024-02-10 08:00:00+00:00,MPU_PI_32338,359.87179487179486
9749,2024-02-10 08:00:00+00:00,MPU_PI_32229,292.19779493029165
9750,2024-02-10 08:00:00+00:00,MPU_PI_32236,301.47350106060605
9751,2024-02-10 08:00:00+00:00,MPU_PI_32233,290.97773989637307
9752,2024-02-10 08:00:00+00:00,MPU_PI_32238,280.6717916107382
9753,2024-02-10 08:00:00+00:00,MPU_PI_32306,0.0
9754,2024-02-10 08:00:00+00:00,MPU_PI_32715,565.6149116071427
9755,2024-02-10 08:00:00+00:00,MPU_PI_32729,530.3248985074629
9756,2024-02-10 08:00:00+00:00,MPU_PI_33228,276.3105802816902
9757,2024-02-10 08:00:00+00:00,MPU_PI_3305,278.17155
9758,2024-02-10 08:00:00+00:00,MPU_PI_32736,630.6888943689319
9759,2024-02-10 08:00:00+00:00,MPU_PI_33210,284.5744
9760,2024-02-10 08:00:00+00:00,MPU_PI_32727,417.81387936507934
9761,2024-02-10 08:00:00+00:00,MPU_PI_33206,294.01679999999993
9762,2024-02-10 08:00:00+00:00,MPU_PI_33227,291.9305481481481
9763,2024-02-10 08:00:00+00:00,MPU_PI_33306,403.468
9764,2024-02-10 08:00:00+00:00,MPU_PI_33310,2536.2215686274512
9765,2024-02-10 08:00:00+00:00,MPU_PI_32731,664.7676420454544
9766,2024-02-10 08:00:00+00:00,MPU_PI_32733,736.7601658536586
9767,2024-02-10 08:00:00+00:00,MPU_PI_33229,289.42021516853936
9768,2024-02-10 08:00:00+00:00,MPU_PI_32740,0.0
9769,2024-02-10 08:00:00+00:00,MPU_PI_32717,0.0
9770,2024-02-10 08:00:00+00:00,MPU_PI_31219,245.19255483870975
9771,2024-02-10 08:00:00+00:00,MPU_PI_32206,281.2803927272726
9772,2024-02-10 08:00:00+00:00,MPU_PI_3205,272.75099945553535
9773,2024-02-10 08:00:00+00:00,MPU_PI_31218,245.9123815734993
9774,2024-02-10 08:00:00+00:00,MPU_PI_31716,588.5571428571429
9775,2024-02-10 08:00:00+00:00,MPU_PI_31216,286.66462428385285
9776,2024-02-10 08:00:00+00:00,MPU_PI_31719,826.71245
9777,2024-02-10 08:00:00+00:00,MPU_PI_3110,238.33571971496448
9778,2024-02-10 08:00:00+00:00,MPU_PI_30716,602.4155863539444
9779,2024-02-10 08:00:00+00:00,MPU_PI_30216,252.69815999999992
9780,2024-02-10 08:00:00+00:00,MPU_PI_3001,228.84061049868774
9781,2024-02-10 08:00:00+00:00,MPU_PI_30202,239.74334999999996
9782,2024-02-10 08:00:00+00:00,MPU_PI_30718,934.5
9783,2024-02-10 08:00:00+00:00,MPU_PI_30302,458.69205298013264
9784,2024-02-10 08:00:00+00:00,MPU_PI_30218,232.1993142857143
9785,2024-02-10 08:00:00+00:00,MPU_PI_30314,784.0812500000001
9786,2024-02-10 08:00:00+00:00,MPU_PI_30214,239.93292631578947
9787,2024-02-10 08:00:00+00:00,MPU_PI_31208,245.6652
9788,2024-02-10 09:00:00+00:00,MPU_PI_32220,270.7636323019801
9789,2024-02-10 09:00:00+00:00,MPU_PI_32217,265.1912995192308
9790,2024-02-10 09:00:00+00:00,MPU_PI_32227,274.58120284301606
9791,2024-02-10 09:00:00+00:00,MPU_PI_32215,275.67240331125817
9792,2024-02-10 09:00:00+00:00,MPU_PI_33329,956.217910447761
9793,2024-02-10 09:00:00+00:00,MPU_PI_33328,411.8186046511629
9794,2024-02-10 09:00:00+00:00,MPU_PI_32240,335.7308519206939
9795,2024-02-10 09:00:00+00:00,MPU_PI_32238,268.65168183333344
9796,2024-02-10 09:00:00+00:00,MPU_PI_32236,288.34303678832117
9797,2024-02-10 09:00:00+00:00,MPU_PI_32229,279.8701169344868
9798,2024-02-10 09:00:00+00:00,MPU_PI_32233,279.63598776595745
9799,2024-02-10 09:00:00+00:00,MPU_PI_32231,290.77526666666665
9800,2024-02-10 09:00:00+00:00,MPU_PI_32338,350.1547619047619
9801,2024-02-10 09:00:00+00:00,MPU_PI_32320,331.421875
9802,2024-02-10 09:00:00+00:00,MPU_PI_32306,0.0
9803,2024-02-10 09:00:00+00:00,MPU_PI_32717,0.0
9804,2024-02-10 09:00:00+00:00,MPU_PI_33229,275.8276833802815
9805,2024-02-10 09:00:00+00:00,MPU_PI_32727,417.0497030769232
9806,2024-02-10 09:00:00+00:00,MPU_PI_32733,736.173514
9807,2024-02-10 09:00:00+00:00,MPU_PI_33206,286.5412897959184
9808,2024-02-10 09:00:00+00:00,MPU_PI_3305,263.3255361702128
9809,2024-02-10 09:00:00+00:00,MPU_PI_32736,630.6025496138993
9810,2024-02-10 09:00:00+00:00,MPU_PI_32715,565.6196844827584
9811,2024-02-10 09:00:00+00:00,MPU_PI_33227,277.1579555555556
9812,2024-02-10 09:00:00+00:00,MPU_PI_33310,2529.103703703704
9813,2024-02-10 09:00:00+00:00,MPU_PI_33306,400.22222222222234
9814,2024-02-10 09:00:00+00:00,MPU_PI_32729,523.3068447761193
9815,2024-02-10 09:00:00+00:00,MPU_PI_33228,262.90284705882357
9816,2024-02-10 09:00:00+00:00,MPU_PI_32731,664.687256122449
9817,2024-02-10 09:00:00+00:00,MPU_PI_33210,269.84797714285713
9818,2024-02-10 09:00:00+00:00,MPU_PI_32740,0.0
9819,2024-02-10 09:00:00+00:00,MPU_PI_31216,277.85621891711213
9820,2024-02-10 09:00:00+00:00,MPU_PI_31219,235.54063803680984
9821,2024-02-10 09:00:00+00:00,MPU_PI_31719,826.60125
9822,2024-02-10 09:00:00+00:00,MPU_PI_3205,259.50638283712783
9823,2024-02-10 09:00:00+00:00,MPU_PI_32206,267.38316474953615
9824,2024-02-10 09:00:00+00:00,MPU_PI_31716,586.0928571428572
9825,2024-02-10 09:00:00+00:00,MPU_PI_31218,236.7887412459722
9826,2024-02-10 09:00:00+00:00,MPU_PI_30216,245.87060186915895
9827,2024-02-10 09:00:00+00:00,MPU_PI_3110,227.51300000000012
9828,2024-02-10 09:00:00+00:00,MPU_PI_30314,782.7666666666667
9829,2024-02-10 09:00:00+00:00,MPU_PI_30716,602.2333261339094
9830,2024-02-10 09:00:00+00:00,MPU_PI_30202,234.432
9831,2024-02-10 09:00:00+00:00,MPU_PI_3001,221.8435487961476
9832,2024-02-10 09:00:00+00:00,MPU_PI_30218,223.30345714285718
9833,2024-02-10 09:00:00+00:00,MPU_PI_30718,935.0
9834,2024-02-10 09:00:00+00:00,MPU_PI_30214,230.4899142857143
9835,2024-02-10 09:00:00+00:00,MPU_PI_31208,233.45520000000002
9836,2024-02-10 09:00:00+00:00,MPU_PI_30302,447.4826254826255
9837,2024-02-10 10:00:00+00:00,MPU_PI_32215,259.4653023688664
9838,2024-02-10 10:00:00+00:00,MPU_PI_32227,260.0406209424082
9839,2024-02-10 10:00:00+00:00,MPU_PI_32220,254.81175894736833
9840,2024-02-10 10:00:00+00:00,MPU_PI_32217,250.5873486577181
9841,2024-02-10 10:00:00+00:00,MPU_PI_33329,928.444029850746
9842,2024-02-10 10:00:00+00:00,MPU_PI_33328,410.03142857142865
9843,2024-02-10 10:00:00+00:00,MPU_PI_32231,280.0087192307692
9844,2024-02-10 10:00:00+00:00,MPU_PI_32229,266.30738481675394
9845,2024-02-10 10:00:00+00:00,MPU_PI_32236,274.3458143084261
9846,2024-02-10 10:00:00+00:00,MPU_PI_32338,340.1489361702128
9847,2024-02-10 10:00:00+00:00,MPU_PI_32238,252.6490966417911
9848,2024-02-10 10:00:00+00:00,MPU_PI_32240,291.9617297760211
9849,2024-02-10 10:00:00+00:00,MPU_PI_32306,0.0
9850,2024-02-10 10:00:00+00:00,MPU_PI_32320,316.2068965517241
9851,2024-02-10 10:00:00+00:00,MPU_PI_32233,264.95024371257483
9852,2024-02-10 10:00:00+00:00,MPU_PI_33310,2519.676666666667
9853,2024-02-10 10:00:00+00:00,MPU_PI_33306,398.89166666666665
9854,2024-02-10 10:00:00+00:00,MPU_PI_33229,261.3607548117159
9855,2024-02-10 10:00:00+00:00,MPU_PI_33227,263.05700487804876
9856,2024-02-10 10:00:00+00:00,MPU_PI_33210,255.11467826086957
9857,2024-02-10 10:00:00+00:00,MPU_PI_32715,564.4618106557376
9858,2024-02-10 10:00:00+00:00,MPU_PI_32740,0.0
9859,2024-02-10 10:00:00+00:00,MPU_PI_33206,284.02602105263156
9860,2024-02-10 10:00:00+00:00,MPU_PI_32727,416.4700212598426
9861,2024-02-10 10:00:00+00:00,MPU_PI_32733,736.0824301886792
9862,2024-02-10 10:00:00+00:00,MPU_PI_33228,247.40948571428567
9863,2024-02-10 10:00:00+00:00,MPU_PI_32736,630.8940398039215
9864,2024-02-10 10:00:00+00:00,MPU_PI_32717,0.0
9865,2024-02-10 10:00:00+00:00,MPU_PI_3305,248.35568421052628
9866,2024-02-10 10:00:00+00:00,MPU_PI_32729,513.0907637037037
9867,2024-02-10 10:00:00+00:00,MPU_PI_32731,665.498465882353
9868,2024-02-10 10:00:00+00:00,MPU_PI_31716,586.5239999999999
9869,2024-02-10 10:00:00+00:00,MPU_PI_31218,220.2234845995897
9870,2024-02-10 10:00:00+00:00,MPU_PI_32206,277.9513899209485
9871,2024-02-10 10:00:00+00:00,MPU_PI_3205,244.59130811808123
9872,2024-02-10 10:00:00+00:00,MPU_PI_31219,219.22026067415737
9873,2024-02-10 10:00:00+00:00,MPU_PI_31719,826.1258
9874,2024-02-10 10:00:00+00:00,MPU_PI_31216,261.50299388560217
9875,2024-02-10 10:00:00+00:00,MPU_PI_30218,208.7096
9876,2024-02-10 10:00:00+00:00,MPU_PI_31208,219.08228571428572
9877,2024-02-10 10:00:00+00:00,MPU_PI_3110,211.15893934426222
9878,2024-02-10 10:00:00+00:00,MPU_PI_30216,222.0056202531645
9879,2024-02-10 10:00:00+00:00,MPU_PI_30202,217.43568
9880,2024-02-10 10:00:00+00:00,MPU_PI_30302,421.6964566929133
9881,2024-02-10 10:00:00+00:00,MPU_PI_30716,601.7115746421268
9882,2024-02-10 10:00:00+00:00,MPU_PI_30314,776.7363636363636
9883,2024-02-10 10:00:00+00:00,MPU_PI_30214,216.8496
9884,2024-02-10 10:00:00+00:00,MPU_PI_3001,205.02562246696047
9885,2024-02-10 10:00:00+00:00,MPU_PI_30718,935.0
9886,2024-02-10 11:00:00+00:00,MPU_PI_32215,258.71228949044587
9887,2024-02-10 11:00:00+00:00,MPU_PI_32227,260.0181006249999
9888,2024-02-10 11:00:00+00:00,MPU_PI_32217,250.78094789915974
9889,2024-02-10 11:00:00+00:00,MPU_PI_32220,253.85233225000005
9890,2024-02-10 11:00:00+00:00,MPU_PI_33328,413.65714285714284
9891,2024-02-10 11:00:00+00:00,MPU_PI_33329,909.1623076923076
9892,2024-02-10 11:00:00+00:00,MPU_PI_32229,266.9043916666667
9893,2024-02-10 11:00:00+00:00,MPU_PI_32233,263.16867475728156
9894,2024-02-10 11:00:00+00:00,MPU_PI_32236,273.9189617777778
9895,2024-02-10 11:00:00+00:00,MPU_PI_32320,320.0833333333333
9896,2024-02-10 11:00:00+00:00,MPU_PI_32240,262.80013020050126
9897,2024-02-10 11:00:00+00:00,MPU_PI_32338,339.5357142857143
9898,2024-02-10 11:00:00+00:00,MPU_PI_32238,251.7309833892618
9899,2024-02-10 11:00:00+00:00,MPU_PI_32231,279.54734137931035
9900,2024-02-10 11:00:00+00:00,MPU_PI_32306,0.0
9901,2024-02-10 11:00:00+00:00,MPU_PI_32736,630.1822337890624
9902,2024-02-10 11:00:00+00:00,MPU_PI_33306,398.8625
9903,2024-02-10 11:00:00+00:00,MPU_PI_32727,416.1522187500001
9904,2024-02-10 11:00:00+00:00,MPU_PI_32729,506.11684393939396
9905,2024-02-10 11:00:00+00:00,MPU_PI_3305,249.11175000000003
9906,2024-02-10 11:00:00+00:00,MPU_PI_33210,256.0501263157895
9907,2024-02-10 11:00:00+00:00,MPU_PI_33206,282.6428745762712
9908,2024-02-10 11:00:00+00:00,MPU_PI_33227,263.7708857142858
9909,2024-02-10 11:00:00+00:00,MPU_PI_32733,736.2946357142857
9910,2024-02-10 11:00:00+00:00,MPU_PI_33310,2511.8296296296294
9911,2024-02-10 11:00:00+00:00,MPU_PI_32731,665.1220068181817
9912,2024-02-10 11:00:00+00:00,MPU_PI_33228,247.36762285714286
9913,2024-02-10 11:00:00+00:00,MPU_PI_32715,564.3024675438596
9914,2024-02-10 11:00:00+00:00,MPU_PI_33229,261.78033196894864
9915,2024-02-10 11:00:00+00:00,MPU_PI_32717,0.0
9916,2024-02-10 11:00:00+00:00,MPU_PI_32740,0.0
9917,2024-02-10 11:00:00+00:00,MPU_PI_31216,262.3308380291021
9918,2024-02-10 11:00:00+00:00,MPU_PI_32206,308.7189721763087
9919,2024-02-10 11:00:00+00:00,MPU_PI_31716,574.5129032258063
9920,2024-02-10 11:00:00+00:00,MPU_PI_31219,219.1584
9921,2024-02-10 11:00:00+00:00,MPU_PI_3205,244.74879135135131
9922,2024-02-10 11:00:00+00:00,MPU_PI_31218,220.07210707182375
9923,2024-02-10 11:00:00+00:00,MPU_PI_31719,824.3796
9924,2024-02-10 11:00:00+00:00,MPU_PI_30218,207.08159999999998
9925,2024-02-10 11:00:00+00:00,MPU_PI_3001,205.2411830802605
9926,2024-02-10 11:00:00+00:00,MPU_PI_3110,211.7500047722343
9927,2024-02-10 11:00:00+00:00,MPU_PI_30216,220.68702857142858
9928,2024-02-10 11:00:00+00:00,MPU_PI_31208,219.69119999999995
9929,2024-02-10 11:00:00+00:00,MPU_PI_30302,430.19644128113885
9930,2024-02-10 11:00:00+00:00,MPU_PI_30202,215.87279999999998
9931,2024-02-10 11:00:00+00:00,MPU_PI_30314,779.0071428571429
9932,2024-02-10 11:00:00+00:00,MPU_PI_30716,600.976263269639
9933,2024-02-10 11:00:00+00:00,MPU_PI_30718,935.0
9934,2024-02-10 11:00:00+00:00,MPU_PI_30214,214.896
9935,2024-02-10 12:00:00+00:00,MPU_PI_32215,259.3553968304278
9936,2024-02-10 12:00:00+00:00,MPU_PI_32217,251.33374959481367
9937,2024-02-10 12:00:00+00:00,MPU_PI_32220,254.53502452830182
9938,2024-02-10 12:00:00+00:00,MPU_PI_32227,260.9102724528303
9939,2024-02-10 12:00:00+00:00,MPU_PI_33329,943.2298507462687
9940,2024-02-10 12:00:00+00:00,MPU_PI_33328,412.80652173913046
9941,2024-02-10 12:00:00+00:00,MPU_PI_32229,267.24562103274553
9942,2024-02-10 12:00:00+00:00,MPU_PI_32238,252.19344600694447
9943,2024-02-10 12:00:00+00:00,MPU_PI_32240,263.18268819095476
9944,2024-02-10 12:00:00+00:00,MPU_PI_32233,263.4783861904761
9945,2024-02-10 12:00:00+00:00,MPU_PI_32236,274.2926508196722
9946,2024-02-10 12:00:00+00:00,MPU_PI_32320,321.83870967741933
9947,2024-02-10 12:00:00+00:00,MPU_PI_32231,280.09472666666665
9948,2024-02-10 12:00:00+00:00,MPU_PI_32338,339.82142857142856
9949,2024-02-10 12:00:00+00:00,MPU_PI_32306,0.0
9950,2024-02-10 12:00:00+00:00,MPU_PI_32729,503.5666425373136
9951,2024-02-10 12:00:00+00:00,MPU_PI_32715,564.82885
9952,2024-02-10 12:00:00+00:00,MPU_PI_32736,630.2827961389962
9953,2024-02-10 12:00:00+00:00,MPU_PI_32731,664.7365586956522
9954,2024-02-10 12:00:00+00:00,MPU_PI_33210,255.5808558139535
9955,2024-02-10 12:00:00+00:00,MPU_PI_32733,736.0869551020407
9956,2024-02-10 12:00:00+00:00,MPU_PI_33306,399.3577777777778
9957,2024-02-10 12:00:00+00:00,MPU_PI_3305,249.49608750000002
9958,2024-02-10 12:00:00+00:00,MPU_PI_33227,263.30865000000006
9959,2024-02-10 12:00:00+00:00,MPU_PI_33206,281.87416551724135
9960,2024-02-10 12:00:00+00:00,MPU_PI_33228,248.2199076923077
9961,2024-02-10 12:00:00+00:00,MPU_PI_33310,2506.4418181818187
9962,2024-02-10 12:00:00+00:00,MPU_PI_33229,261.5232776419845
9963,2024-02-10 12:00:00+00:00,MPU_PI_32727,416.28064393939394
9964,2024-02-10 12:00:00+00:00,MPU_PI_32740,0.0
9965,2024-02-10 12:00:00+00:00,MPU_PI_32717,0.0
9966,2024-02-10 12:00:00+00:00,MPU_PI_31719,823.52165
9967,2024-02-10 12:00:00+00:00,MPU_PI_3205,245.3243877133106
9968,2024-02-10 12:00:00+00:00,MPU_PI_31219,218.0337653631285
9969,2024-02-10 12:00:00+00:00,MPU_PI_31218,218.90116031434275
9970,2024-02-10 12:00:00+00:00,MPU_PI_32206,308.8606737980769
9971,2024-02-10 12:00:00+00:00,MPU_PI_31216,260.94648249483174
9972,2024-02-10 12:00:00+00:00,MPU_PI_31716,575.16
9973,2024-02-10 12:00:00+00:00,MPU_PI_30718,935.5
9974,2024-02-10 12:00:00+00:00,MPU_PI_30216,220.20883902439027
9975,2024-02-10 12:00:00+00:00,MPU_PI_3110,211.0950928709056
9976,2024-02-10 12:00:00+00:00,MPU_PI_3001,204.44430962223797
9977,2024-02-10 12:00:00+00:00,MPU_PI_30214,216.8496
9978,2024-02-10 12:00:00+00:00,MPU_PI_31208,218.3435294117647
9979,2024-02-10 12:00:00+00:00,MPU_PI_30202,218.60783999999998
9980,2024-02-10 12:00:00+00:00,MPU_PI_30716,600.4930848861279
9981,2024-02-10 12:00:00+00:00,MPU_PI_30218,208.25375999999997
9982,2024-02-10 12:00:00+00:00,MPU_PI_30302,435.23438596491235
9983,2024-02-10 12:00:00+00:00,MPU_PI_30314,778.025
9984,2024-02-10 13:00:00+00:00,MPU_PI_32215,259.96808603531287
9985,2024-02-10 13:00:00+00:00,MPU_PI_32220,255.1970589486858
9986,2024-02-10 13:00:00+00:00,MPU_PI_32217,251.8031525902669
9987,2024-02-10 13:00:00+00:00,MPU_PI_32227,260.85972037500017
9988,2024-02-10 13:00:00+00:00,MPU_PI_33328,414.08947368421053
9989,2024-02-10 13:00:00+00:00,MPU_PI_33329,990.57196969697
9990,2024-02-10 13:00:00+00:00,MPU_PI_32231,279.5980793103449
9991,2024-02-10 13:00:00+00:00,MPU_PI_32240,263.3294654568209
9992,2024-02-10 13:00:00+00:00,MPU_PI_32238,252.81879837133556
9993,2024-02-10 13:00:00+00:00,MPU_PI_32338,338.3076923076923
9994,2024-02-10 13:00:00+00:00,MPU_PI_32229,267.2974202247192
9995,2024-02-10 13:00:00+00:00,MPU_PI_32233,264.18396603773584
9996,2024-02-10 13:00:00+00:00,MPU_PI_32320,322.05172413793105
9997,2024-02-10 13:00:00+00:00,MPU_PI_32236,275.2715093272172
9998,2024-02-10 13:00:00+00:00,MPU_PI_32306,0.0
9999,2024-02-10 13:00:00+00:00,MPU_PI_33206,274.2415836734694
10000,2024-02-10 13:00:00+00:00,MPU_PI_33310,2501.7400000000002
10001,2024-02-10 13:00:00+00:00,MPU_PI_33229,265.62962105263153
10002,2024-02-10 13:00:00+00:00,MPU_PI_32715,564.8319844827587
10003,2024-02-10 13:00:00+00:00,MPU_PI_33306,396.5694444444445
10004,2024-02-10 13:00:00+00:00,MPU_PI_32733,735.8607735849057
10005,2024-02-10 13:00:00+00:00,MPU_PI_32727,416.088
10006,2024-02-10 13:00:00+00:00,MPU_PI_32736,630.1964013671871
10007,2024-02-10 13:00:00+00:00,MPU_PI_33210,258.29382857142855
10008,2024-02-10 13:00:00+00:00,MPU_PI_32717,0.0
10009,2024-02-10 13:00:00+00:00,MPU_PI_32731,664.6644795698925
10010,2024-02-10 13:00:00+00:00,MPU_PI_32729,504.9354946153845
10011,2024-02-10 13:00:00+00:00,MPU_PI_3305,251.79462
10012,2024-02-10 13:00:00+00:00,MPU_PI_33227,265.5151714285715
10013,2024-02-10 13:00:00+00:00,MPU_PI_32740,0.0
10014,2024-02-10 13:00:00+00:00,MPU_PI_33228,253.55473846153845
10015,2024-02-10 13:00:00+00:00,MPU_PI_31218,219.89619424538608
10016,2024-02-10 13:00:00+00:00,MPU_PI_31716,577.8434782608696
10017,2024-02-10 13:00:00+00:00,MPU_PI_31216,261.3773350473623
10018,2024-02-10 13:00:00+00:00,MPU_PI_31219,219.04197333333326
10019,2024-02-10 13:00:00+00:00,MPU_PI_32206,308.7286875862069
10020,2024-02-10 13:00:00+00:00,MPU_PI_31719,822.79755
10021,2024-02-10 13:00:00+00:00,MPU_PI_3205,245.59898630137005
10022,2024-02-10 13:00:00+00:00,MPU_PI_3001,205.25588091822084
10023,2024-02-10 13:00:00+00:00,MPU_PI_30216,221.7632
10024,2024-02-10 13:00:00+00:00,MPU_PI_30214,217.8264
10025,2024-02-10 13:00:00+00:00,MPU_PI_31208,221.24519999999998
10026,2024-02-10 13:00:00+00:00,MPU_PI_30314,779.3642857142856
10027,2024-02-10 13:00:00+00:00,MPU_PI_30202,219.78
10028,2024-02-10 13:00:00+00:00,MPU_PI_30218,207.08159999999998
10029,2024-02-10 13:00:00+00:00,MPU_PI_3110,211.012811297071
10030,2024-02-10 13:00:00+00:00,MPU_PI_30716,599.0878439425052
10031,2024-02-10 13:00:00+00:00,MPU_PI_30302,438.1868131868131
10032,2024-02-10 13:00:00+00:00,MPU_PI_30718,936.0
10033,2024-02-10 14:00:00+00:00,MPU_PI_32217,252.89842959501564
10034,2024-02-10 14:00:00+00:00,MPU_PI_32215,261.0381303405574
10035,2024-02-10 14:00:00+00:00,MPU_PI_32227,262.13344075887403
10036,2024-02-10 14:00:00+00:00,MPU_PI_32220,256.4097143206854
10037,2024-02-10 14:00:00+00:00,MPU_PI_33329,940.1181818181817
10038,2024-02-10 14:00:00+00:00,MPU_PI_33328,417.1375
10039,2024-02-10 14:00:00+00:00,MPU_PI_32238,253.91243986928114
