,well,BHP,Fluid_oldest,Fluid_lowest,Fluid_median
3,MPG-18,750,364.1282518362121,364.1282518362121,364.1282518362121
3,MPG-18,760,353.89204779766845,353.89204779766845,353.89204779766845
3,MPG-18,770,343.54042496799264,343.54042496799264,343.54042496799264
3,MPG-18,780,333.07338334718446,333.07338334718446,333.07338334718446
3,MPG-18,790,322.4909229352441,322.4909229352441,322.4909229352441
3,MPG-18,800,311.7930437321713,311.7930437321713,311.7930437321713
3,MPG-18,810,300.9797457379662,300.9797457379662,300.9797457379662
3,MPG-18,820,290.05102895262905,290.05102895262905,290.05102895262905
3,MPG-18,830,279.0068933761595,279.0068933761595,279.0068933761595
3,MPG-18,840,267.8473390085577,267.8473390085577,267.8473390085577
3,MPG-18,850,256.5723658498236,256.5723658498236,256.5723658498236
3,MPG-18,860,245.18197389995728,245.18197389995728,245.18197389995728
3,MPG-18,870,233.6761631589587,233.6761631589587,233.6761631589587
3,MPG-18,880,222.05493362682785,222.05493362682785,222.05493362682785
3,MPG-18,890,210.3182853035645,210.3182853035645,210.3182853035645
3,MPG-18,900,198.46621818916904,198.46621818916904,198.46621818916904
3,MPG-18,910,186.49873228364135,186.49873228364135,186.49873228364135
3,MPG-18,920,174.41582758698132,174.41582758698132,174.41582758698132
3,MPG-18,930,162.2175040991891,162.2175040991891,162.2175040991891
3,MPG-18,940,149.90376182026455,149.90376182026455,149.90376182026455
3,MPG-18,950,137.47460075020774,137.47460075020774,137.47460075020774
3,MPG-18,960,124.93002088901866,124.93002088901866,124.93002088901866
3,MPG-18,970,112.27002223669734,112.27002223669734,112.27002223669734
3,MPG-18,980,99.4946047932435,99.4946047932435,99.4946047932435
3,MPG-18,990,86.60376855865756,86.60376855865756,86.60376855865756
3,MPG-18,1000,73.59751353293947,73.59751353293947,73.59751353293947
3,MPG-18,1010,60.47583971608894,60.47583971608894,60.47583971608894
3,MPG-18,1020,47.238747108106246,47.238747108106246,47.238747108106246
3,MPG-18,1030,33.88623570899129,33.88623570899129,33.88623570899129
3,MPG-18,1040,20.418305518743907,20.418305518743907,20.418305518743907
3,MPG-18,1050,6.834956537364351,6.834956537364351,6.834956537364351
4,MPH-16,0,345.00074998651775,547.0560715125847,303.9929581775708
4,MPH-16,10,344.2073600726168,545.7980198431511,303.29387289464194
4,MPH-16,20,343.3470174233655,544.433803475875,302.53579307306927
4,MPH-16,30,342.41972203876395,542.9634224107565,301.71871871285276
4,MPH-16,40,341.4254739188122,541.3868766477956,300.8426498139926
4,MPH-16,50,340.36427306351004,539.704166186992,299.90758637648855
4,MPH-16,60,339.23611947285764,537.915291028346,298.91352840034074
4,MPH-16,70,338.04101314685494,536.0202511718575,297.86047588554914
4,MPH-16,80,336.77895408550194,534.0190466175264,296.74842883211375
4,MPH-16,90,335.44994228879864,531.911677365353,295.57738724003457
4,MPH-16,100,334.0539777567451,529.6981434153371,294.3473511093116
4,MPH-16,110,332.5910604893412,527.3784447674785,293.05832043994485
4,MPH-16,120,331.061190486587,524.9525814217776,291.7102952319343
4,MPH-16,130,329.4643677484826,522.4205533782341,290.30327548528004
4,MPH-16,140,327.80059227502784,519.7823606368481,288.83726119998187
4,MPH-16,150,326.06986406622275,517.0380031976197,287.31225237603996
4,MPH-16,160,324.2721831220674,514.1874810605487,285.7282490134543
4,MPH-16,170,322.40754944256184,511.2307942256353,284.08525111222485
4,MPH-16,180,320.475963027706,508.16794269287936,282.3832586723516
4,MPH-16,190,318.4774238774997,504.9989264622809,280.62227169383453
4,MPH-16,200,316.4119319919432,501.72374553384,278.8022901766737
4,MPH-16,210,314.2794873710364,498.3423999075565,276.92331412086907
4,MPH-16,220,312.08009001477933,494.85488958343063,274.98534352642065
4,MPH-16,230,309.81373992317197,491.2612145614622,272.98837839332845
4,MPH-16,240,307.4804370962143,487.56137484165134,270.9324187215925
4,MPH-16,250,305.0801815339064,483.755370423998,268.81746451121273
4,MPH-16,260,302.6129732362481,479.84320130850205,266.64351576218917
4,MPH-16,270,300.0788122032396,475.8248674951637,264.4105724745218
4,MPH-16,280,297.4776984348807,471.7003689839828,262.1186346482107
4,MPH-16,290,294.8096319311717,467.4697057749595,259.7677022832558
4,MPH-16,300,292.0746126921122,463.13287786809366,257.3577753796571
4,MPH-16,310,289.27264071770253,458.6898852633853,254.88885393741458
4,MPH-16,320,286.40371600794253,454.1407279608344,252.3609379565283
4,MPH-16,330,283.4678385628322,449.485405960441,249.7740274369982
4,MPH-16,340,280.46500838237165,444.72391926220524,247.12812237882437
4,MPH-16,350,277.39522546656076,439.85626786612687,244.42322278200672
4,MPH-16,360,274.2584898153996,434.88245177220614,241.65932864654533
4,MPH-16,370,271.05480142888814,429.80247098044276,238.83643997244008
4,MPH-16,380,267.7841603070264,424.616325490837,235.95455675969112
4,MPH-16,390,264.4465664498144,419.32401530338865,233.01367900829828
4,MPH-16,400,261.042019857252,413.92554041809785,230.01380671826172
4,MPH-16,410,257.5705205293394,408.4209008349645,226.95493988958134
4,MPH-16,420,254.0320684660765,402.8100965539888,223.8370785222572
4,MPH-16,430,250.42666366746332,397.09312757517057,220.66022261628927
4,MPH-16,440,246.7543061334998,391.26999389850977,217.42437217167753
4,MPH-16,450,243.01499586418603,385.3406955240065,214.12952718842203
4,MPH-16,460,239.20873285952192,379.3052324516607,210.7756876665227
4,MPH-16,470,235.33551711950756,373.16360468147246,207.36285360597964
4,MPH-16,480,231.3953486441429,366.9158122134417,203.89102500679274
4,MPH-16,490,227.38822743342791,360.5618550475685,200.3602018689621
4,MPH-16,500,223.31415348736274,354.10173318385284,196.7703841924877
4,MPH-16,510,219.17312680594716,347.53544662229456,193.12157197736943
4,MPH-16,520,214.96514738918137,340.86299536289386,189.4137652236074
4,MPH-16,530,210.69021523706522,334.0843794056506,185.6469639312016
4,MPH-16,540,206.3483303495988,327.1995987505649,181.821168100152
4,MPH-16,550,201.93949272678205,320.2086533976367,177.93637773045856
4,MPH-16,560,197.46370236861506,313.111543346866,173.9925928221214
4,MPH-16,570,192.92095927509783,305.90826859825285,169.9898133751405
4,MPH-16,580,188.31126344623024,298.5988291517972,165.92803938951573
4,MPH-16,590,183.63461488201233,291.18322500749895,161.80727086524718
4,MPH-16,600,178.8910135824442,283.66145616535835,157.6275078023349
4,MPH-16,610,174.08045954752572,276.03352262537516,153.38875020077876
4,MPH-16,620,169.20295277725702,268.2994243875496,149.0909980605789
4,MPH-16,630,164.258493271638,260.4591614518814,144.73425138173522
4,MPH-16,640,159.24708103066865,252.51273381837075,140.31851016424773
4,MPH-16,650,154.168716054349,244.46014148701758,135.84377440811645
4,MPH-16,660,149.02339834267912,236.301384457822,131.31004411334143
4,MPH-16,670,143.8111278956589,228.03646273078388,126.7173192799226
4,MPH-16,680,138.53190471328836,219.66537630590318,122.06559990785995
4,MPH-16,690,133.18572879556763,211.18812518318018,117.35488599715359
4,MPH-16,700,127.77260014249653,202.60470936261456,112.58517754780338
4,MPH-16,710,122.29251875407519,193.9151288442065,107.75647455980943
4,MPH-16,720,116.74548463030352,185.11938362795593,102.86877703317167
4,MPH-16,730,111.13149777118151,176.21747371386274,97.92208496789006
4,MPH-16,740,105.4505581767093,167.2093991019272,92.91639836396473
4,MPH-16,750,99.70266584688676,158.09515979214916,87.85171722139562
4,MPH-16,760,93.88782078171398,148.87475578452865,82.72804154018274
4,MPH-16,770,88.00602298119082,139.54818707906554,77.54537132032601
4,MPH-16,780,82.05727244531741,130.11545367576,72.30370656182552
4,MPH-16,790,76.0415691740937,120.57655557461194,67.00304726468124
4,MPH-16,800,69.9589131675197,110.93149277562141,61.64339342889317
4,MPH-16,810,63.80930442559536,101.1802652787883,56.22474505446127
4,MPH-16,820,57.592742948320804,91.32287308411281,50.74710214138565
4,MPH-16,830,51.30922873569599,81.35931619159489,45.21046468966628
4,MPH-16,840,44.95876178772084,71.2895946012344,39.61483269930308
4,MPH-16,850,38.5413421043954,61.11370831303141,33.96020617029609
4,MPH-16,860,32.05696968571958,50.831657326985805,28.246585102645245
4,MPH-16,870,25.505644531693548,40.44344164309782,22.473969496350673
4,MPH-16,880,18.887366642317257,29.949061261367394,16.642359351412345
4,MPH-16,890,12.20213601759067,19.34851618179447,10.751754667830227
4,MPH-16,900,5.449952657513711,8.641806404378926,4.8021554456042495
5,MPH-19,0,859.2987617958078,848.1464207728277,1233.129817541833
5,MPH-19,10,857.6916853016829,846.5602015938874,1230.8235952684129
5,MPH-19,20,855.9726174142394,844.8634444930699,1228.3566606414443
5,MPH-19,30,854.1415581334771,843.0561494703751,1225.7290136609274
5,MPH-19,40,852.198507459396,841.1383165258028,1222.940654326862
5,MPH-19,50,850.143465391996,839.1099456593531,1219.991582639248
5,MPH-19,60,847.9764319312773,836.9710368710262,1216.8817985980857
5,MPH-19,70,845.6974070772397,834.7215901608218,1213.611302203375
5,MPH-19,80,843.3063908298834,832.3616055287401,1210.1800934551156
5,MPH-19,90,840.8033831892081,829.8910829747809,1206.588172353308
5,MPH-19,100,838.1883841552143,827.3100224989446,1202.835538897952
5,MPH-19,110,835.4613937279016,824.6184241012307,1198.9221930890474
5,MPH-19,120,832.62241190727,821.8162877816396,1194.8481349265944
5,MPH-19,130,829.6714386933196,818.903613540171,1190.613364410593
5,MPH-19,140,826.6084740860505,815.880401376825,1186.217881541043
5,MPH-19,150,823.4335180854625,812.7466512916018,1181.6616863179447
5,MPH-19,160,820.1465706915559,809.5023632845011,1176.944778741298
5,MPH-19,170,816.7476319043303,806.1475373555232,1172.067158811103
5,MPH-19,180,813.2367017237859,802.6821735046677,1167.0288265273591
5,MPH-19,190,809.6137801499228,799.1062717319351,1161.8297818900671
5,MPH-19,200,805.878867182741,795.419832037325,1156.4700248992267
5,MPH-19,210,802.0319628222402,791.6228544208375,1150.9495555548378
5,MPH-19,220,798.0730670684208,787.7153388824727,1145.2683738569003
5,MPH-19,230,794.0021799212824,783.6972854222305,1139.4264798054144
5,MPH-19,240,789.8193013808253,779.5686940401109,1133.4238734003802
5,MPH-19,250,785.5244314470494,775.3295647361141,1127.2605546417976
5,MPH-19,260,781.1175701199546,770.9798975102398,1120.9365235296664
5,MPH-19,270,776.5987173995411,766.5196923624882,1114.451780063987
5,MPH-19,280,771.9678732858088,761.9489492928591,1107.8063242447588
5,MPH-19,290,767.2250377787577,757.2676683013527,1101.0001560719822
5,MPH-19,300,762.3702108783878,752.475849387969,1094.0332755456573
5,MPH-19,310,757.4033925846991,747.5734925527079,1086.905682665784
5,MPH-19,320,752.3245828976915,742.5605977955694,1079.6173774323622
5,MPH-19,330,747.1337818173654,737.4371651165536,1072.1683598453922
5,MPH-19,340,741.8309893437203,732.2031945156605,1064.5586299048734
5,MPH-19,350,736.4162054767563,726.8586859928898,1056.788187610806
5,MPH-19,360,730.8894302164736,721.4036395482419,1048.8570329631905
5,MPH-19,370,725.2506635628721,715.8380551817166,1040.7651659620265
5,MPH-19,380,719.4999055159518,710.161932893314,1032.5125866073142
5,MPH-19,390,713.6371560757127,704.3752726830339,1024.0992948990533
5,MPH-19,400,707.6624152421548,698.4780745508765,1015.5252908372438
5,MPH-19,410,701.5756830152782,692.4703384968419,1006.7905744218863
5,MPH-19,420,695.3769593950826,686.3520645209297,997.89514565298
5,MPH-19,430,689.0662443815684,680.1232526231403,988.8390045305252
5,MPH-19,440,682.6435379747352,673.7839028034733,979.6221510545222
5,MPH-19,450,676.1088401745834,667.3340150619292,970.2445852249707
5,MPH-19,460,669.4621509811126,660.7735893985075,960.7063070418706
5,MPH-19,470,662.7034703943233,654.1026258132088,951.0073165052224
5,MPH-19,480,655.832798414215,647.3211243060325,941.1476136150254
5,MPH-19,490,648.8501350407878,640.4290848769787,931.12719837128
5,MPH-19,500,641.755480274042,633.4265075260478,920.9460707739864
5,MPH-19,510,634.5488341139774,626.3133922532394,910.6042308231442
5,MPH-19,520,627.2301965605938,619.0897390585536,900.1016785187535
5,MPH-19,530,619.7995676138914,611.7555479419905,889.4384138608144
5,MPH-19,540,612.2569472738704,604.31081890355,878.6144368493269
5,MPH-19,550,604.6023355405307,596.7555519432323,867.6297474842911
5,MPH-19,560,596.835732413872,589.089747061037,856.4843457657067
5,MPH-19,570,588.9571378938945,581.3134042569643,845.1782316935738
5,MPH-19,580,580.9665519805982,573.4265235310144,833.7114052678925
5,MPH-19,590,572.8639746739832,565.4291048831872,822.0838664886629
5,MPH-19,600,564.6494059740494,557.3211483134826,810.2956153558848
5,MPH-19,610,556.3228458807966,549.1026538219004,798.3466518695581
5,MPH-19,620,547.8842943942252,540.773621408441,786.2369760296831
5,MPH-19,630,539.333751514335,532.3340510731043,773.9665878362597
5,MPH-19,640,530.671217241126,523.7839428158902,761.5354872892877
5,MPH-19,650,521.896691574598,515.1232966367987,748.9436743887674
5,MPH-19,660,513.0101745147514,506.3521125358298,736.1911491346985
5,MPH-19,670,504.01166606158586,497.47039051298356,723.2779115270812
5,MPH-19,680,494.90116621510174,488.4781305682601,710.2039615659157
5,MPH-19,690,485.67867497529875,479.3753327016592,696.9692992512016
5,MPH-19,700,476.3441923421768,470.1619969131808,683.573924582939
5,MPH-19,710,466.8977183157362,460.83812320282516,670.017837561128
5,MPH-19,720,457.33925289597664,451.40371157059207,656.3010381857684
5,MPH-19,730,447.6687960828985,441.8587620164817,642.4235264568606
5,MPH-19,740,437.8863478765015,432.20327454049396,628.3853023744043
5,MPH-19,750,427.9919082767857,422.4372491426289,614.1863659383996
5,MPH-19,760,417.98547728375104,412.5606858228864,599.8267171488465
5,MPH-19,770,407.8670548973976,402.5735845812666,585.3063560057448
5,MPH-19,780,397.63664111772533,392.47594541776925,570.6252825090946
5,MPH-19,790,387.2942359447343,382.26776833239467,555.7834966588961
5,MPH-19,800,376.8398393784245,371.9490533251427,540.7809984551491
5,MPH-19,810,366.27345141879596,361.5198003960135,525.6177878978539
5,MPH-19,820,355.59507206584846,350.9800095450068,510.2938649870099
5,MPH-19,830,344.80470131958225,340.32968077212274,494.8092297226176
5,MPH-19,840,333.90233917999717,329.56881407736125,479.1638821046768
5,MPH-19,850,322.8879856470934,318.6974094607225,463.35782213318765
5,MPH-19,860,311.7616407208708,307.7154669222064,447.39104980815006
5,MPH-19,870,300.5233044013294,296.62298646181296,431.2635651295641
5,MPH-19,880,289.17297668846913,285.41996807954206,414.9753680974295
5,MPH-19,890,277.7106575822901,274.1064117753937,398.52645871174644
5,MPH-19,900,266.1363470827924,262.6823175493683,381.9168369725153
5,MPH-19,910,254.45004518997578,251.14768540146534,365.14650287973546
5,MPH-19,920,242.65175190384022,239.50251533168486,348.215456433407
5,MPH-19,930,230.741467224386,227.74680734002717,331.12369763353024
5,MPH-19,940,218.71919115161322,215.88056142649233,313.8712264801054
5,MPH-19,950,206.58492368552137,203.9037775910799,296.45804297313174
5,MPH-19,960,194.3386648261107,191.81645583379,278.8841471126096
5,MPH-19,970,181.98041457338132,179.6185961546229,261.14953889853916
5,MPH-19,980,169.51017292733303,167.3101985535783,243.2542183309201
5,MPH-19,990,156.92793988796615,154.89126303065655,225.19818540975294
5,MPH-19,1000,144.23371545528042,142.36178958585737,206.98144013503725
5,MPH-19,1010,131.42749962927584,129.72177821918078,188.603982506773
5,MPH-19,1020,118.50929240995248,116.97122893062686,170.0658125249604
5,MPH-19,1030,105.47909379731018,104.11014172019544,151.36693018959915
5,MPH-19,1040,92.33690379134913,91.13851658788668,132.5073355006895
5,MPH-19,1050,79.08272239206941,78.05635353370069,113.48702845823158
5,MPH-19,1060,65.71654959947074,64.86365255763718,94.30600906222502
5,MPH-19,1070,52.2383854135535,51.56041365969654,74.96427731267033
5,MPH-19,1080,38.64822983431731,38.14663683987839,55.461833209567004
5,MPH-19,1090,24.94608286176227,24.622322098182813,35.79867675291515
5,MPH-19,1100,11.131944495888467,10.987469434609913,15.97480794271491
6,MPI-06,0,327.0,327.0,327.0
6,MPI-06,10,323.96544,323.96544,323.96544
6,MPI-06,20,320.09376,320.09376,320.09376
6,MPI-06,30,315.38496,315.38496,315.38496
6,MPI-06,40,309.83903999999995,309.83903999999995,309.83903999999995
6,MPI-06,50,303.45599999999996,303.45599999999996,303.45599999999996
6,MPI-06,60,296.23584,296.23584,296.23584
6,MPI-06,70,288.17856,288.17856,288.17856
6,MPI-06,80,279.28416,279.28416,279.28416
6,MPI-06,90,269.55264,269.55264,269.55264
6,MPI-06,100,258.984,258.984,258.984
6,MPI-06,110,247.57824,247.57824,247.57824
6,MPI-06,120,235.33536,235.33536,235.33536
6,MPI-06,130,222.25536,222.25536,222.25536
6,MPI-06,140,208.33823999999996,208.33823999999996,208.33823999999996
6,MPI-06,150,193.58400000000003,193.58400000000003,193.58400000000003
6,MPI-06,160,177.99263999999997,177.99263999999997,177.99263999999997
6,MPI-06,170,161.56415999999996,161.56415999999996,161.56415999999996
6,MPI-06,180,144.29856,144.29856,144.29856
6,MPI-06,190,126.19583999999998,126.19583999999998,126.19583999999998
6,MPI-06,200,107.25599999999994,107.25599999999994,107.25599999999994
6,MPI-06,210,87.47904,87.47904,87.47904
6,MPI-06,220,66.86495999999997,66.86495999999997,66.86495999999997
6,MPI-06,230,45.41375999999997,45.41375999999997,45.41375999999997
6,MPI-06,240,23.12544,23.12544,23.12544
7,MPI-15,0,1042.0795342804763,1146.9527642382748,1548.645821791685
7,MPI-15,10,1039.457398943479,1144.0667413637805,1544.749037716929
7,MPI-15,20,1036.5949762903767,1140.9162490391607,1540.4951600270754
7,MPI-15,30,1033.492266321169,1137.5012872644152,1535.8841887221236
7,MPI-15,40,1030.1492690358564,1133.8218560395444,1530.916123802074
7,MPI-15,50,1026.5659844344384,1129.877955364548,1525.5909652669266
7,MPI-15,60,1022.7424125169156,1125.6695852394262,1519.9087131166812
7,MPI-15,70,1018.6785532832874,1121.196745664179,1513.8693673513378
7,MPI-15,80,1014.3744067335542,1116.4594366388062,1507.4729279708968
7,MPI-15,90,1009.8299728677158,1111.4576581633078,1500.7193949753575
7,MPI-15,100,1005.0452516857723,1106.191410237684,1493.6087683647204
7,MPI-15,110,1000.0202431877236,1100.6606928619346,1486.1410481389855
7,MPI-15,120,994.75494737357,1094.8655060360602,1478.3162342981527
7,MPI-15,130,989.2493642433109,1088.8058497600598,1470.134326842222
7,MPI-15,140,983.5034937969469,1082.4817240339341,1461.5953257711933
7,MPI-15,150,977.5173360344778,1075.893128857683,1452.699231085067
7,MPI-15,160,971.2908909559035,1069.0400642313064,1443.4460427838424
7,MPI-15,170,964.824158561224,1061.922530154804,1433.8357608675199
7,MPI-15,180,958.1171388504393,1054.5405266281764,1423.8683853360997
7,MPI-15,190,951.1698318235497,1046.8940536514233,1413.5439161895815
7,MPI-15,200,943.9822374805549,1038.9831112245447,1402.8623534279657
7,MPI-15,210,936.5543558214548,1030.8076993475406,1391.8236970512517
7,MPI-15,220,928.8861868462498,1022.367818020411,1380.42794705944
7,MPI-15,230,920.9777305549394,1013.663467243156,1368.67510345253
7,MPI-15,240,912.8289869475241,1004.6946470157754,1356.5651662305224
7,MPI-15,250,904.4399560240035,995.4613573382693,1344.098135393417
7,MPI-15,260,895.8106377843778,985.9635982106378,1331.2740109412132
7,MPI-15,270,886.941032228647,976.2013696328808,1318.092792873912
7,MPI-15,280,877.831139356811,966.1746716049983,1304.5544811915127
7,MPI-15,290,868.48095916887,955.8835041269901,1290.6590758940154
7,MPI-15,300,858.8904916648238,945.3278671988567,1276.4065769814204
7,MPI-15,310,849.0597368446724,934.5077608205977,1261.7969844537272
7,MPI-15,320,838.9886947084159,923.4231849922132,1246.8302983109363
7,MPI-15,330,828.6773652560544,912.0741397137033,1231.5065185530475
7,MPI-15,340,818.1257484875875,900.4606249850679,1215.8256451800607
7,MPI-15,350,807.3338444030156,888.5826408063068,1199.787678191976
7,MPI-15,360,796.3016530023388,876.4401871774206,1183.3926175887939
7,MPI-15,370,785.0291742855565,864.0332640984086,1166.6404633705133
7,MPI-15,380,773.5164082526693,851.3618715692712,1149.531215537135
7,MPI-15,390,761.7633549036767,838.4260095900083,1132.0648740886586
7,MPI-15,400,749.7700142385793,825.2256781606201,1114.2414390250847
7,MPI-15,410,737.5363862573765,811.7608772811061,1096.0609103464126
7,MPI-15,420,725.0624709600688,798.0316069514669,1077.5232880526428
7,MPI-15,430,712.3482683466557,784.0378671717019,1058.6285721437746
7,MPI-15,440,699.3937784171377,769.7796579418117,1039.3767626198091
7,MPI-15,450,686.1990011715144,755.2569792617958,1019.7678594807453
7,MPI-15,460,672.7639366097861,740.4698311316546,999.8018627265839
7,MPI-15,470,659.0885847319526,725.4182135513878,979.4787723573244
7,MPI-15,480,645.1729455380139,710.1021265209956,958.7985883729671
7,MPI-15,490,631.01701902797,694.5215700404777,937.7613107735116
7,MPI-15,500,616.6208052018213,678.6765441098347,916.3669395589587
7,MPI-15,510,601.9843040595671,662.5670487290658,894.6154747293074
7,MPI-15,520,587.107515601208,646.1930838981717,872.5069162845585
7,MPI-15,530,571.9904398267436,629.5546496171519,850.0412642247114
7,MPI-15,540,556.6330767361742,612.6517458860069,827.2185185497668
7,MPI-15,550,541.0354263294995,595.4843727047361,804.038679259724
7,MPI-15,560,525.1974886067197,578.0525300733399,780.5017463545834
7,MPI-15,570,509.11926356783493,560.3562179918183,756.6077198343448
7,MPI-15,580,492.80075121284483,542.395436460171,732.3565996990083
7,MPI-15,590,476.24195154174976,524.1701854783985,707.7483859485741
7,MPI-15,600,459.4428645545495,505.6804650465004,682.7830785830419
7,MPI-15,610,442.40349025124414,486.92627516447686,657.4606776024118
7,MPI-15,620,425.1238286318335,467.9076158323277,631.7811830066836
7,MPI-15,630,407.6038796963179,448.62448705005323,605.7445947958578
7,MPI-15,640,389.843643444697,429.0768888176531,579.3509129699339
7,MPI-15,650,371.8431198769712,409.26482113512765,552.6001375289122
7,MPI-15,660,353.60230899314,389.18828400247656,525.4922684727925
7,MPI-15,670,335.12121079320383,368.84727741970005,498.027305801575
7,MPI-15,680,316.39982527716245,348.24180138679804,470.2052495152595
7,MPI-15,690,297.4381524450161,327.3718559037707,442.0260996138464
7,MPI-15,700,278.2361922967643,306.2374409706175,413.4898560973348
7,MPI-15,710,258.7939448324076,284.83855658733916,384.59651896572575
7,MPI-15,720,239.11141005194577,263.17520275393525,355.3460882190188
7,MPI-15,730,219.18858795537875,241.24737947040586,325.7385638572138
7,MPI-15,740,199.02547854270645,219.05508673675078,295.7739458803107
7,MPI-15,750,178.6220818139291,196.59832455297033,265.45223428830985
7,MPI-15,760,157.9783977690469,173.8770929190647,234.7734290812115
7,MPI-15,770,137.09442640805918,150.89139183503315,203.7375302590147
7,MPI-15,780,115.97016773096642,127.64122130087623,172.3445378217201
7,MPI-15,790,94.6056217377686,104.12658131659389,140.59445176932775
7,MPI-15,800,73.00078842846582,80.34747188218628,108.48727210183775
7,MPI-15,810,51.15566780305754,56.30389299765276,76.02299881924928
7,MPI-15,820,29.070259861544315,31.995844662993967,43.20163192156319
7,MPI-15,830,6.744564603925911,7.423326878209645,10.023171408779142
8,MPI-17,0,1348.5,1348.5,1348.5
8,MPI-17,10,1335.98592,1335.98592,1335.98592
8,MPI-17,20,1320.0196799999999,1320.0196799999999,1320.0196799999999
8,MPI-17,30,1300.60128,1300.60128,1300.60128
8,MPI-17,40,1277.7307199999998,1277.7307199999998,1277.7307199999998
8,MPI-17,50,1251.408,1251.408,1251.408
8,MPI-17,60,1221.63312,1221.63312,1221.63312
8,MPI-17,70,1188.40608,1188.40608,1188.40608
8,MPI-17,80,1151.72688,1151.72688,1151.72688
8,MPI-17,90,1111.59552,1111.59552,1111.59552
8,MPI-17,100,1068.012,1068.012,1068.012
8,MPI-17,110,1020.97632,1020.97632,1020.97632
8,MPI-17,120,970.48848,970.48848,970.48848
8,MPI-17,130,916.5484799999999,916.5484799999999,916.5484799999999
8,MPI-17,140,859.1563199999998,859.1563199999998,859.1563199999998
8,MPI-17,150,798.3120000000001,798.3120000000001,798.3120000000001
8,MPI-17,160,734.0155199999999,734.0155199999999,734.0155199999999
8,MPI-17,170,666.2668799999999,666.2668799999999,666.2668799999999
8,MPI-17,180,595.06608,595.06608,595.06608
8,MPI-17,190,520.4131199999999,520.4131199999999,520.4131199999999
8,MPI-17,200,442.3079999999998,442.3079999999998,442.3079999999998
8,MPI-17,210,360.75072,360.75072,360.75072
8,MPI-17,220,275.74127999999985,275.74127999999985,275.74127999999985
8,MPI-17,230,187.27967999999984,187.27967999999984,187.27967999999984
8,MPI-17,240,95.36592,95.36592,95.36592
9,MPI-20,0,1237.1035772822638,1158.4137392937546,1156.2401246239829
9,MPI-20,10,1233.1339369689126,1154.696600354473,1152.529960418731
9,MPI-20,20,1228.7112706568907,1150.5552515505087,1148.3963823241495
9,MPI-20,30,1223.8355783461984,1145.989692881862,1143.8393903402384
9,MPI-20,40,1218.5068600368352,1140.9999243485324,1138.8589844669973
9,MPI-20,50,1212.7251157288015,1135.5859459505202,1133.4551647044264
9,MPI-20,60,1206.4903454220973,1129.7477576878257,1127.627931052526
9,MPI-20,70,1199.8025491167223,1123.4853595604482,1121.3772835112957
9,MPI-20,80,1192.661726812677,1116.7987515683883,1114.703222080736
9,MPI-20,90,1185.0678785099606,1109.6879337116457,1107.6057467608462
9,MPI-20,100,1177.0210042085741,1102.1529059902205,1100.0848575516268
9,MPI-20,110,1168.5211039085166,1094.1936684041125,1092.1405544530776
9,MPI-20,120,1159.5681776097886,1085.810220953322,1083.7728374651986
9,MPI-20,130,1150.1622253123899,1077.0025636378487,1074.98170658799
9,MPI-20,140,1140.303247016321,1067.770696457693,1065.7671618214517
9,MPI-20,150,1129.991242721581,1058.1146194128546,1056.1292031655835
9,MPI-20,160,1119.2262124281706,1048.0343325033334,1046.0678306203856
9,MPI-20,170,1108.0081561360896,1037.5298357291297,1035.5830441858582
9,MPI-20,180,1096.337073845338,1026.6011290902434,1024.674843862001
9,MPI-20,190,1084.2129655559158,1015.2482125866744,1013.3432296488138
9,MPI-20,200,1071.6358312678228,1003.4710862184228,1001.588201546297
9,MPI-20,210,1058.6056709810596,991.2697499854887,989.4097595544506
9,MPI-20,220,1045.1224846956254,978.6442038878718,976.8079036732743
9,MPI-20,230,1031.1862724115208,965.5944479255722,963.7826339027683
9,MPI-20,240,1016.7970341287454,952.1204820985901,950.3339502429326
9,MPI-20,250,1001.9547698472998,938.2223064069254,936.4618526937672
9,MPI-20,260,986.6594795671831,923.8999208505779,922.166341255272
9,MPI-20,270,970.911163288396,909.153325429548,907.4474159274471
9,MPI-20,280,954.7098210109383,893.9825201438354,892.3050767102925
9,MPI-20,290,938.0554527348099,878.38750499344,876.7393236038081
9,MPI-20,300,920.9480584600108,862.368279978362,860.7501566079939
9,MPI-20,310,903.3876381865413,845.9248450986014,844.3375757228499
9,MPI-20,320,885.3741919144011,829.0572003541582,827.5015809483764
9,MPI-20,330,866.9077196435903,811.7653457450324,810.242172284573
9,MPI-20,340,847.9882213741088,794.0492812712239,792.55934973144
9,MPI-20,350,828.6156971059568,775.9090069327327,774.4531132889771
9,MPI-20,360,808.7901468391343,757.3445227295591,755.9234629571847
9,MPI-20,370,788.5115705736409,738.3558286617027,736.9703987360624
9,MPI-20,380,767.7799683094772,718.9429247291638,717.5939206256104
9,MPI-20,390,746.5953400466426,699.1058109319421,697.7940286258286
9,MPI-20,400,724.9576857851374,678.8444872700377,677.5707227367169
9,MPI-20,410,702.8670055249619,658.158953743451,656.9240029582759
9,MPI-20,420,680.3232992661157,637.0492103521815,635.853869290505
9,MPI-20,430,657.3265670085987,615.5152570962292,614.3603217334042
9,MPI-20,440,633.8768087524112,593.5570939755945,592.443360286974
9,MPI-20,450,609.974024497553,571.174720990277,570.1029849512138
9,MPI-20,460,585.6182142440242,548.368138140277,547.3391957261238
9,MPI-20,470,560.8093779918249,525.1373454255943,524.1519926117041
